,Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
1658,1201+,Yuan Ze UniversityTaiwan,10.6–22.3,20.1,13.7,19.9,47.2,33.1
1659,1201+,Yuri Gagarin State Technical University of Saratov (SSTU)Russian Federation,10.6–22.3,15.2,9.5,6.1,35.0,19.0
1660,1201+,Yuriy Fedkovych Chernivtsi National UniversityUkraine,10.6–22.3,17.7,8.6,4.4,34.8,23.0
1661,1201+,Zonguldak Bülent Ecevit UniversityTurkey,10.6–22.3,14.2,7.9,20.4,37.0,20.5
1662,Reporter,Université 8 Mai 1945 GuelmaAlgeria,,,,,,
1663,Reporter,University Abdelhamid Ibn Badis MostaganemAlgeria,,,,,,
1664,Reporter,Abdullah Gül UniversityTurkey,,,,,,
1665,Reporter,Abertay UniversityUnited Kingdom,,,,,,
1666,Reporter,Ada Kent UniversityNorthern Cyprus,,,,,,
1667,Reporter,Adelphi UniversityUnited States,,,,,,
1668,Reporter,African School of EconomicsBenin,,,,,,
1669,Reporter,Ahl Al Bayt UniversityIraq,,,,,,
1670,Reporter,Aichi Prefectural UniversityJapan,,,,,,
1671,Reporter,Aichi Institute of TechnologyJapan,,,,,,
1672,Reporter,Ajman UniversityUnited Arab Emirates,,,,,,
1673,Reporter,Akita Prefectural UniversityJapan,,,,,,
1674,Reporter,Al Ahliyya Amman UniversityJordan,,,,,,
1675,Reporter,Al Ain UniversityUnited Arab EmiratesExplore,,,,,,
1676,Reporter,Al-Furat Al-Awsat Technical UniversityIraq,,,,,,
1677,Reporter,University of AlkafeelIraq,,,,,,
1678,Reporter,Al-Maarif University CollegeIraq,,,,,,
1679,Reporter,Almazov National Medical Research CentreRussian Federation,,,,,,
1680,Reporter,Al-Muthanna UniversityIraq,,,,,,
1681,Reporter,Al-Nahrain UniversityIraq,,,,,,
1682,Reporter,Al-Nisour University CollegeIraq,,,,,,
1683,Reporter,University of Al-QadisiyahIraq,,,,,,
1684,Reporter,Al-Quds UniversityPalestine,,,,,,
1685,Reporter,Altai State UniversityRussian Federation,,,,,,
1686,Reporter,Altınbaş UniversityTurkey,,,,,,
1687,Reporter,Al-Zaytoonah University of JordanJordan,,,,,,
1688,Reporter,Anáhuac UniversityMexico,,,,,,
1689,Reporter,University of AnbarIraq,,,,,,
1690,Reporter,Antonio Nariño UniversityColombia,,,,,,
1691,Reporter,Applied Science Private UniversityJordanExplore,,,,,,
1692,Reporter,Arab American UniversityPalestine,,,,,,
1693,Reporter,Arabian Gulf UniversityBahrainExplore,,,,,,
1694,Reporter,Armenian State University of EconomicsArmenia,,,,,,
1695,Reporter,Arts University BournemouthUnited Kingdom,,,,,,
1696,Reporter,University of the Arts LondonUnited Kingdom,,,,,,
1697,Reporter,Arturo Prat UniversityChile,,,,,,
1698,Reporter,Asahi UniversityJapan,,,,,,
1699,Reporter,Ashikaga UniversityJapan,,,,,,
1700,Reporter,Ateneo de Manila UniversityPhilippines,,,,,,
1701,Reporter,Austral UniversityArgentina,,,,,,
1702,Reporter,Autonomous University of ChiapasMexico,,,,,,
1703,Reporter,Azerbaijan State University of EconomicsAzerbaijan,,,,,,
1704,Reporter,University of BabylonIraq,,,,,,
1705,Reporter,Badr University in Cairo (BUC)Egypt,,,,,,
1706,Reporter,University of BahrainBahrain,,,,,,
1707,Reporter,Bahria UniversityPakistan,,,,,,
1708,Reporter,Bakrie UniversityIndonesia,,,,,,
1709,Reporter,University of BalamandLebanon,,,,,,
1710,Reporter,University of BalochistanPakistan,,,,,,
1711,Reporter,Banking UniversityUkraine,,,,,,
1712,Reporter,Basrah University College of Science and TechnologyIraq,,,,,,
1713,Reporter,Bath Spa UniversityUnited Kingdom,,,,,,
1714,Reporter,Beirut Arab UniversityLebanon,,,,,,
1715,Reporter,Belarusian State University of Informatics and RadioelectronicsBelarus,,,,,,
1716,Reporter,Bernardo O’Higgins UniversityChile,,,,,,
1717,Reporter,Bharath Institute of Higher Education and ResearchIndia,,,,,,
1718,Reporter,Birzeit UniversityPalestine,,,,,,
1719,Reporter,Bishop Grosseteste UniversityUnited Kingdom,,,,,,
1720,Reporter,University of Bogotá Jorge Tadeo LozanoColombia,,,,,,
1721,Reporter,University of BoltonUnited Kingdom,,,,,,
1722,Reporter,The British University in EgyptEgypt,,,,,,
1723,Reporter,B. S. Abdur Rahman Crescent Institute of Science and TechnologyIndia,,,,,,
1724,Reporter,University of BuckinghamUnited Kingdom,,,,,,
1725,Reporter,Buckinghamshire New UniversityUnited Kingdom,,,,,,
1726,Reporter,Bukkyo UniversityJapan,,,,,,
1727,Reporter,Canadian International College (CIC) – CairoEgypt,,,,,,
1728,Reporter,"Capital University of Science and Technology, IslamabadPakistan",,,,,,
1729,Reporter,Universidad Católica de la Santísima ConcepciónChile,,,,,,
1730,Reporter,CBS International Business SchoolGermany,,,,,,
1731,Reporter,University of CelayaMexico,,,,,,
1732,Reporter,Central European UniversityAustria,,,,,,
1733,Reporter,CES UniversityColombia,,,,,,
1734,Reporter,CETYS UniversidadMexicoExplore,,,,,,
1735,Reporter,Chernihiv National University of TechnologyUkraine,,,,,,
1736,Reporter,University of ChichesterUnited Kingdom,,,,,,
1737,Reporter,Chitkara UniversityIndiaExplore,,,,,,
1738,Reporter,Christ University Bengaluru IndiaIndia,,,,,,
1739,Reporter,University of ColimaMexico,,,,,,
1740,Reporter,Conservatoire for Dance and DramaUnited Kingdom,,,,,,
1741,Reporter,University of la CostaColombia,,,,,,
1742,Reporter,Courtauld Institute of ArtUnited Kingdom,,,,,,
1743,Reporter,Cranfield UniversityUnited Kingdom,,,,,,
1744,Reporter,University for the Creative ArtsUnited Kingdom,,,,,,
1745,Reporter,University of CumbriaUnited Kingdom,,,,,,
1746,Reporter,University of CyberjayaMalaysia,,,,,,
1747,Reporter,Daffodil International University (DIU)Bangladesh,,,,,,
1748,Reporter,Daito Bunka UniversityJapan,,,,,,
1749,Reporter,Damanhour UniversityEgypt,,,,,,
1750,Reporter,Damietta UniversityEgypt,,,,,,
1751,Reporter,Daneshpajoohan Pishro Higher Education InstituteIran,,,,,,
1752,Reporter,Dawood University of Engineering and TechnologyPakistan,,,,,,
1753,Reporter,Deraya UniversityEgypt,,,,,,
1754,Reporter,Derzhavin Tambov State UniversityRussian Federation,,,,,,
1755,Reporter,Dhofar UniversityOman,,,,,,
1756,Reporter,University of DiyalaIraq,,,,,,
1757,Reporter,Don Bosco UniversityIndia,,,,,,
1758,Reporter,Donetsk National University of Economics and Trade named after Mykhailo Tuhan-Baranovsky (DonNUET)Ukraine,,,,,,
1759,Reporter,Dostoevsky Omsk State UniversityRussian Federation,,,,,,
1760,Reporter,Dow University of Health SciencesPakistan,,,,,,
1761,Reporter,University of DuhokIraq,,,,,,
1762,Reporter,École de Psychologues PraticiensFrance,,,,,,
1763,Reporter,University of Economics in BratislavaSlovakia,,,,,,
1764,Reporter,Academy of Economic Studies of MoldovaMoldova,,,,,,
1765,Reporter,"University of Education, LahorePakistan",,,,,,
1766,Reporter,Effat UniversitySaudi Arabia,,,,,,
1767,Reporter,Egypt-Japan University of Science and Technology (E-JUST)Egypt,,,,,,
1768,Reporter,ESICSpainExplore,,,,,,
1769,Reporter,Universidade do Estado do AmazonasBrazil,,,,,,
1770,Reporter,Universidade Estadual do MaranhãoBrazil,,,,,,
1771,Reporter,Estonian Academy of ArtsEstonia,,,,,,
1772,Reporter,Externado University of ColombiaColombia,,,,,,
1773,Reporter,University of FaisalabadPakistan,,,,,,
1774,Reporter,University of FallujahIraq,,,,,,
1775,Reporter,Falmouth UniversityUnited Kingdom,,,,,,
1776,Reporter,Federal University of AlagoasBrazil,,,,,,
1777,Reporter,Federal University of Paraí­ba (UFPB)Brazil,,,,,,
1778,Reporter,Financial University under the Government of the Russian FederationRussian Federation,,,,,,
1779,Reporter,Finis Terrae UniversityChile,,,,,,
1780,Reporter,University of FrancaBrazil,,,,,,
1781,Reporter,Fukushima UniversityJapan,,,,,,
1782,Reporter,Full Sail UniversityUnited States,,,,,,
1783,Reporter,Future University in EgyptEgypt,,,,,,
1784,Reporter,Ghulam Ishaq Khan Institute of Engineering Sciences and TechnologyPakistan,,,,,,
1785,Reporter,Glasgow School of ArtUnited Kingdom,,,,,,
1786,Reporter,University of GloucestershireUnited Kingdom,,,,,,
1787,Reporter,Gomal UniversityPakistan,,,,,,
1788,Reporter,Government College Women University FaisalabadPakistan,,,,,,
1789,Reporter,"Government College Women University, SialkotPakistan",,,,,,
1790,Reporter,"The Graduate University for Advanced Studies, SOKENDAIJapan",,,,,,
1791,Reporter,Grodno State Medical UniversityBelarus,,,,,,
1792,Reporter,Guildhall School of Music and DramaUnited Kingdom,,,,,,
1793,Reporter,Hagoromo University of International StudiesJapan,,,,,,
1794,Reporter,Hakuoh UniversityJapan,,,,,,
1795,Reporter,Häme University of Applied SciencesFinland,,,,,,
1796,Reporter,Harper Adams UniversityUnited Kingdom,,,,,,
1797,Reporter,Hawler Medical UniversityIraq,,,,,,
1798,Reporter,Health Sciences University of HokkaidoJapan,,,,,,
1799,Reporter,"University of Health Sciences, TurkeyTurkey",,,,,,
1800,Reporter,Herzen State Pedagogical University of RussiaRussian Federation,,,,,,
1801,Reporter,University of the Highlands and IslandsUnited Kingdom,,,,,,
1802,Reporter,Hindustan Institute of Technology and ScienceIndia,,,,,,
1803,Reporter,Hiroshima International UniversityJapan,,,,,,
1804,Reporter,Hiroshima Shudo UniversityJapan,,,,,,
1805,Reporter,Hiroshima Institute of TechnologyJapan,,,,,,
1806,Reporter,Hitotsubashi UniversityJapan,,,,,,
1807,Reporter,Hokkaido University of ScienceJapan,,,,,,
1808,Reporter,University of Human DevelopmentIraq,,,,,,
1809,Reporter,Humanitas UniversityItalyExplore,,,,,,
1810,Reporter,Humboldt State UniversityUnited States,,,,,,
1811,Reporter,Hyogo University of Teacher EducationJapan,,,,,,
1812,Reporter,Icesi UniversityColombia,,,,,,
1813,Reporter,"The ICFAI University, JharkhandIndia",,,,,,
1814,Reporter,IFHE HyderabadIndia,,,,,,
1815,Reporter,Ilam University of Medical SciencesIran,,,,,,
1816,Reporter,Ilma UniversityPakistan,,,,,,
1817,Reporter,Imam Ja’afar Al-Sadiq UniversityIraq,,,,,,
1818,Reporter,Indira Gandhi Delhi Technical University for WomenIndia,,,,,,
1819,Reporter,Innopolis UniversityRussian Federation,,,,,,
1820,Reporter,Institute of Cancer ResearchUnited Kingdom,,,,,,
1821,Reporter,Institute of Telecommunications and Informatics of TurkmenistanTurkmenistan,,,,,,
1822,Reporter,International Christian UniversityJapan,,,,,,
1823,Reporter,Ion Mincu University of Architecture and UrbanismRomania,,,,,,
1824,Reporter,Irkutsk National Research Technical UniversityRussian Federation,,,,,,
1825,Reporter,Israel Technological UniversityEcuador,,,,,,
1826,Reporter,Istanbul Aydın UniversityTurkey,,,,,,
1827,Reporter,Istanbul Bilgi UniversityTurkey,,,,,,
1828,Reporter,Ivano Frankivsk National Technical University of Oil and GasUkraine,,,,,,
1829,Reporter,Jabir ibn Hayyan Medical UniversityIraq,,,,,,
1830,Reporter,Japan University of EconomicsJapan,,,,,,
1831,Reporter,University of JijelAlgeria,,,,,,
1832,Reporter,Jinnah Sindh Medical UniversityPakistan,,,,,,
1833,Reporter,Jouf UniversitySaudi Arabia,,,,,,
1834,Reporter,Kabardino-Balkarian State UniversityRussian Federation,,,,,,
1835,Reporter,Kadir Has UniversityTurkeyExplore,,,,,,
1836,Reporter,Kamianets-Podіlskyi Ivan Ohiienko National UniversityUkraine,,,,,,
1837,Reporter,Kastamonu UniversityTurkey,,,,,,
1838,Reporter,Kathmandu UniversityNepal,,,,,,
1839,Reporter,Kazakh National Pedagogical University AbaiKazakhstan,,,,,,
1840,Reporter,Kazan State Medical UniversityRussian Federation,,,,,,
1841,Reporter,Kazan State Power Engineering UniversityRussian Federation,,,,,,
1842,Reporter,Keisen UniversityJapan,,,,,,
1843,Reporter,Kemerovo State UniversityRussian Federation,,,,,,
1844,Reporter,Kenyatta UniversityKenya,,,,,,
1845,Reporter,University of KeralaIndia,,,,,,
1846,Reporter,University of KerbalaIraq,,,,,,
1847,Reporter,Kermanshah University of TechnologyIran,,,,,,
1848,Reporter,Khazar UniversityAzerbaijan,,,,,,
1849,Reporter,Khwaja Fareed University of Engineering and Information TechnologyPakistan,,,,,,
1850,Reporter,King Edward Medical UniversityPakistan,,,,,,
1851,Reporter,University of KirkukIraq,,,,,,
1852,Reporter,Kitami Institute of TechnologyJapan,,,,,,
1853,Reporter,Kobe Gakuin UniversityJapan,,,,,,
1854,Reporter,Kobe International UniversityJapan,,,,,,
1855,Reporter,Kokugakuin UniversityJapan,,,,,,
1856,Reporter,Komazawa UniversityJapan,,,,,,
1857,Reporter,Konan UniversityJapan,,,,,,
1858,Reporter,Konan Women’s UniversityJapan,,,,,,
1859,Reporter,Konya Technical UniversityTurkey,,,,,,
1860,Reporter,Korea Aerospace UniversitySouth Korea,,,,,,
1861,Reporter,University of KufaIraq,,,,,,
1862,Reporter,Kursk State Medical UniversityRussian Federation,,,,,,
1863,Reporter,Kütahya Health Sciences UniversityTurkey,,,,,,
1864,Reporter,Kyiv National Economic UniversityUkraine,,,,,,
1865,Reporter,Kyoai Gakuen UniversityJapan,,,,,,
1866,Reporter,Kyoto Notre Dame UniversityJapan,,,,,,
1867,Reporter,Kyoto Prefectural UniversityJapan,,,,,,
1868,Reporter,Lagos State UniversityNigeria,,,,,,
1869,Reporter,La Salle UniversityColombia,,,,,,
1870,Reporter,University of Las Américas (UDLA)Ecuador,,,,,,
1871,Reporter,Leeds Arts UniversityUnited Kingdom,,,,,,
1872,Reporter,Leeds Trinity UniversityUnited Kingdom,,,,,,
1873,Reporter,Lesya Ukrainka Eastern European National UniversityUkraine,,,,,,
1874,Reporter,Lincoln University CollegeMalaysia,,,,,,
1875,Reporter,Liverpool Hope UniversityUnited Kingdom,,,,,,
1876,Reporter,Liverpool Institute for Performing ArtsUnited Kingdom,,,,,,
1877,Reporter,The LNM Institute of Information TechnologyIndia,,,,,,
1878,Reporter,London Business SchoolUnited Kingdom,,,,,,
1879,Reporter,London Metropolitan UniversityUnited Kingdom,,,,,,
1880,Reporter,London School of Hygiene and Tropical MedicineUnited Kingdom,,,,,,
1881,Reporter,University of Los LagosChile,,,,,,
1882,Reporter,Lusophone University of Humanities and TechnologiesPortugal,,,,,,
1883,Reporter,University of Macerata (UNIMC)Italy,,,,,,
1884,Reporter,Universiti Malaysia KelantanMalaysia,,,,,,
1885,Reporter,Management Development Institute (MDI)India,,,,,,
1886,Reporter,Management & Science University (MSU)Malaysia,,,,,,
1887,Reporter,University of Management and TechnologyPakistan,,,,,,
1888,Reporter,Maritime University of SzczecinPoland,,,,,,
1889,Reporter,Universidad MayorChile,,,,,,
1890,Reporter,University of MedellínColombia,,,,,,
1891,Reporter,Meiji Gakuin UniversityJapan,,,,,,
1892,Reporter,Meikai UniversityJapan,,,,,,
1893,Reporter,Middle Technical UniversityIraq,,,,,,
1894,Reporter,Mizoram UniversityIndia,,,,,,
1895,Reporter,"MNS University of Agriculture, MultanPakistan",,,,,,
1896,Reporter,Modern University for Business and ScienceLebanon,,,,,,
1897,Reporter,University of MonterreyMexico,,,,,,
1898,Reporter,Moscow State University of Design and TechnologyRussian Federation,,,,,,
1899,Reporter,Moscow State University of Food ProductionRussian Federation,,,,,,
1900,Reporter,Moscow State Linguistic UniversityRussian Federation,,,,,,
1901,Reporter,Moscow State University of Technology (STANKIN)Russian Federation,,,,,,
1902,Reporter,University of MosulIraq,,,,,,
1903,Reporter,October University for Modern Sciences and Arts (MSA)Egypt,,,,,,
1904,Reporter,Mukogawa Women’s UniversityJapan,,,,,,
1905,Reporter,Musashino UniversityJapan,,,,,,
1906,Reporter,Mutah UniversityJordan,,,,,,
1907,Reporter,Universidad Nacional de ChimborazoEcuador,,,,,,
1908,Reporter,Nagoya University of Commerce & BusinessJapan,,,,,,
1909,Reporter,Nakhchivan State UniversityAzerbaijan,,,,,,
1910,Reporter,Nakhon Ratchasima Rajabhat UniversityThailand,,,,,,
1911,Reporter,Nara Women’s UniversityJapan,,,,,,
1912,Reporter,National Agrarian University La MolinaPeru,,,,,,
1913,Reporter,National Aviation UniversityUkraine,,,,,,
1914,Reporter,National Institute of Industrial EngineeringIndiaExplore,,,,,,
1915,Reporter,National University Odessa Law AcademyUkraine,,,,,,
1916,Reporter,The National University of Ostroh AcademyUkraine,,,,,,
1917,Reporter,National University of QuilmesArgentina,,,,,,
1918,Reporter,National University of Science and TechnologyOman,,,,,,
1919,Reporter,National Transport UniversityUkraine,,,,,,
1920,Reporter,National University of MongoliaMongolia,,,,,,
1921,Reporter,National University of Water and Environmental EngineeringUkraine,,,,,,
1922,Reporter,National University “Yuri Kondrautyuk Poltava PolytechnicUkraine,,,,,,
1923,Reporter,NED University of Engineering and TechnologyPakistan,,,,,,
1924,Reporter,Newman UniversityUnited Kingdom,,,,,,
1925,Reporter,Nihon Pharmaceutical UniversityJapan,,,,,,
1926,Reporter,Niigata University of Health and WelfareJapan,,,,,,
1927,Reporter,University of Niigata PrefectureJapan,,,,,,
1928,Reporter,University of NorthamptonUnited Kingdom,,,,,,
1929,Reporter,North-Caucasus Federal UniversityRussian Federation,,,,,,
1930,Reporter,Northern Border UniversitySaudi Arabia,,,,,,
1931,Reporter,Northern Technical UniversityIraq,,,,,,
1932,Reporter,Norwich University of the ArtsUnited Kingdom,,,,,,
1933,Reporter,Notre Dame University LouaizeLebanon,,,,,,
1934,Reporter,University of Nova GoricaSlovenia,,,,,,
1935,Reporter,Nueva Granada Military UniversityColombia,,,,,,
1936,Reporter,October 6 UniversityEgypt,,,,,,
1937,Reporter,Ogarev Mordovia State UniversityRussian Federation,,,,,,
1938,Reporter,Okayama Prefectural UniversityJapan,,,,,,
1939,Reporter,Université d’Oran 2 Mohamed Ben AhmedAlgeria,,,,,,
1940,Reporter,Orel State Agrarian University named after N.V. ParahinRussian Federation,,,,,,
1941,Reporter,ORT Uruguay UniversityUruguay,,,,,,
1942,Reporter,Osaka University of Economics and LawJapan,,,,,,
1943,Reporter,Osaka Ohtani UniversityJapan,,,,,,
1944,Reporter,Ostrogradsky National University of KremenchukUkraine,,,,,,
1945,Reporter,Universidad Panamericana (UP)Mexico,,,,,,
1946,Reporter,Universidad Peruana de Ciencias Aplicadas (UPC)Peru,,,,,,
1947,Reporter,Petersburg State Transport UniversityRussian Federation,,,,,,
1948,Reporter,University of PetraJordan,,,,,,
1949,Reporter,Platov South-Russian State Polytechnic University (NPI)Russian Federation,,,,,,
1950,Reporter,Plymouth Marjon UniversityUnited Kingdom,,,,,,
1951,Reporter,Poltava V.G. Korolenko National Pedagogical University (PNPU)Ukraine,,,,,,
1952,Reporter,Polytechnic Institute of SetúbalPortugal,,,,,,
1953,Reporter,Pontificia Universidad Católica del EcuadorEcuador,,,,,,
1954,Reporter,Universidad Popular Autónoma del Estado de PueblaMexico,,,,,,
1955,Reporter,Prefectural University of HiroshimaJapan,,,,,,
1956,Reporter,Prince Mohammad Bin Fahd UniversitySaudi ArabiaExplore,,,,,,
1957,Reporter,Princess Nourah bint Abdulrahman UniversitySaudi Arabia,,,,,,
1958,Reporter,Prince Sultan University (PSU)Saudi ArabiaExplore,,,,,,
1959,Reporter,"University of Professional Studies, AccraGhana",,,,,,
1960,Reporter,Prydniprovska State Academy of Civil Engineering and ArchitectureUkraine,,,,,,
1961,Reporter,University of PuthisastraCambodia,,,,,,
1962,Reporter,Pyatigorsk State UniversityRussian Federation,,,,,,
1963,Reporter,Queen Margaret UniversityUnited Kingdom,,,,,,
1964,Reporter,Rajamangala University of Technology LannaThailand,,,,,,
1965,Reporter,RavensbourneUnited Kingdom,,,,,,
1966,Reporter,Rawalpindi Medical UniversityPakistan,,,,,,
1967,Reporter,Ritsumeikan Asia Pacific University (APU)Japan,,,,,,
1968,Reporter,The Rockefeller UniversityUnited States,,,,,,
1969,Reporter,Rose Bruford CollegeUnited Kingdom,,,,,,
1970,Reporter,Rostov State University of EconomicsRussian Federation,,,,,,
1971,Reporter,Royal Academy of MusicUnited Kingdom,,,,,,
1972,Reporter,Royal Agricultural UniversityUnited Kingdom,,,,,,
1973,Reporter,"Royal Central School of Speech and Drama, University of LondonUnited Kingdom",,,,,,
1974,Reporter,Royal College of ArtUnited Kingdom,,,,,,
1975,Reporter,Royal College of MusicUnited Kingdom,,,,,,
1976,Reporter,Royal Conservatoire of ScotlandUnited Kingdom,,,,,,
1977,Reporter,Royal Northern College of MusicUnited Kingdom,,,,,,
1978,Reporter,Russian State Social UniversityRussian Federation,,,,,,
1979,Reporter,Ryazan State Medical UniversityRussian Federation,,,,,,
1980,Reporter,University of Sadat CityEgypt,,,,,,
1981,Reporter,Saint Petersburg State Pediatric Medical UniversityRussian Federation,,,,,,
1982,Reporter,Saint Petersburg State University of Architecture and Civil EngineeringRussian Federation,,,,,,
1983,Reporter,"Saint Thomas University, ColombiaColombia",,,,,,
1984,Reporter,Samara State Medical UniversityRussian Federation,,,,,,
1985,Reporter,Universidad San Ignacio de LoyolaPeru,,,,,,
1986,Reporter,University of San Martín de PorresPeru,,,,,,
1987,Reporter,University of SantanderColombia,,,,,,
1988,Reporter,Sapporo Gakuin UniversityJapan,,,,,,
1989,Reporter,Saratov State Medical UniversityRussian Federation,,,,,,
1990,Reporter,Sasin School of ManagementThailand,,,,,,
1991,Reporter,Satya Wacana Christian UniversityIndonesia,,,,,,
1992,Reporter,Saudi Electronic UniversitySaudi Arabia,,,,,,
1993,Reporter,SBS Swiss Business SchoolSwitzerland,,,,,,
1994,Reporter,Universidad Científica del SurPeru,,,,,,
1995,Reporter,Seinan Gakuin UniversityJapan,,,,,,
1996,Reporter,Seisa Dohto UniversityJapan,,,,,,
1997,Reporter,Senshu UniversityJapan,,,,,,
1998,Reporter,University of La SerenaChile,,,,,,
1999,Reporter,Setsunan UniversityJapan,,,,,,
2000,Reporter,SGH Warsaw School of EconomicsPoland,,,,,,
2001,Reporter,The University of Shiga PrefectureJapan,,,,,,
2002,Reporter,Shonan Institute of TechnologyJapan,,,,,,
2003,Reporter,Shoolini University of Biotechnology and Management SciencesIndia,,,,,,
2004,Reporter,Shri Mata Vaishno Devi UniversityIndia,,,,,,
2005,Reporter,Siberian State Industrial UniversityRussian Federation,,,,,,
2006,Reporter,Silesian University in OpavaCzech Republic,,,,,,
2007,Reporter,Simón Bolívar University (Colombia)Colombia,,,,,,
2008,Reporter,Skolkovo Institute of Science and Technology (Skoltech)Russian Federation,,,,,,
2009,Reporter,Sohar UniversityOman,,,,,,
2010,Reporter,Soka UniversityJapan,,,,,,
2011,Reporter,"Solent University, SouthamptonUnited Kingdom",,,,,,
2012,Reporter,Soran UniversityIraq,,,,,,
2013,Reporter,University of South Santa Catarina (Unisul)Brazil,,,,,,
2014,Reporter,Sri Lanka Institute of Information TechnologySri Lanka,,,,,,
2015,Reporter,State University of BahiaBrazil,,,,,,
2016,Reporter,St Luke’s International UniversityJapan,,,,,,
2017,Reporter,"St Mary’s University College, BelfastUnited Kingdom",,,,,,
2018,Reporter,"St Mary’s University, TwickenhamUnited Kingdom",,,,,,
2019,Reporter,Stranmillis University CollegeUnited Kingdom,,,,,,
2020,Reporter,Suez UniversityEgypt,,,,,,
2021,Reporter,University of SuffolkUnited Kingdom,,,,,,
2022,Reporter,Sugiyama Jogakuen UniversityJapan,,,,,,
2023,Reporter,University of Sumatera UtaraIndonesia,,,,,,
2024,Reporter,University of SunderlandUnited Kingdom,,,,,,
2025,Reporter,University of TaipeiTaiwan,,,,,,
2026,Reporter,Takushoku UniversityJapan,,,,,,
2027,Reporter,Tama Art UniversityJapan,,,,,,
2028,Reporter,Tarbiat Modares UniversityIran,,,,,,
2029,Reporter,Tashkent Institute of FinanceUzbekistan,,,,,,
2030,Reporter,Tashkent Institute of Irrigation and Agricultural MechanisationUzbekistan,,,,,,
2031,Reporter,Tashkent Medical AcademyUzbekistan,,,,,,
2032,Reporter,Tashkent Pediatric Medical InstituteUzbekistan,,,,,,
2033,Reporter,Tashkent Pharmaceutical InstituteUzbekistan,,,,,,
2034,Reporter,Tashkent State University of EconomicsUzbekistan,,,,,,
2035,Reporter,Tashkent State University of LawUzbekistan,,,,,,
2036,Reporter,Tata Institute of Fundamental ResearchIndia,,,,,,
2037,Reporter,Tatung UniversityTaiwan,,,,,,
2038,Reporter,Technological University of PereiraColombia,,,,,,
2039,Reporter,Tecmilenio UniversityMexico,,,,,,
2040,Reporter,Universidad Tecnológica de BolívarColombia,,,,,,
2041,Reporter,Instituto Tecnológico de Buenos Aires (ITBA)Argentina,,,,,,
2042,Reporter,Tecnológico de Costa RicaCosta Rica,,,,,,
2043,Reporter,Instituto Tecnológico MetropolitanoColombia,,,,,,
2044,Reporter,Teikyo Heisei UniversityJapan,,,,,,
2045,Reporter,Temuco Catholic UniversityChile,,,,,,
2046,Reporter,Tenri UniversityJapan,,,,,,
2047,Reporter,Texas A&M University-CommerceUnited States,,,,,,
2048,Reporter,University of the Thai Chamber of CommerceThailand,,,,,,
2049,Reporter,The University of DanangVietnam,,,,,,
2050,Reporter,Tikrit UniversityIraq,,,,,,
2051,Reporter,Togliatti State UniversityRussian Federation,,,,,,
2052,Reporter,Tohoku Gakuin UniversityJapan,,,,,,
2053,Reporter,Tokyo University of Foreign StudiesJapan,,,,,,
2054,Reporter,Tokyo University of TechnologyJapan,,,,,,
2055,Reporter,Torcuato Di Tella UniversityArgentina,,,,,,
2056,Reporter,Toyama Prefectural UniversityJapan,,,,,,
2057,Reporter,Trinity Laban Conservatoire of Music and DanceUnited Kingdom,,,,,,
2058,Reporter,University of TripoliLibya,,,,,,
2059,Reporter,Tsuru UniversityJapan,,,,,,
2060,Reporter,Turin Polytechnic University in TashkentUzbekistan,,,,,,
2061,Reporter,Tver State UniversityRussian Federation,,,,,,
2062,Reporter,Tver State Technical UniversityRussian Federation,,,,,,
2063,Reporter,Ubon Ratchathani UniversityThailand,,,,,,
2064,Reporter,"UEES, Espiritu Santo UniversityEcuadorExplore",,,,,,
2065,Reporter,Ufa State Petroleum Technological UniversityRussian Federation,,,,,,
2066,Reporter,Ulyanovsk State UniversityRussian Federation,,,,,,
2067,Reporter,Ulyanovsk State Technical UniversityRussian Federation,,,,,,
2068,Reporter,UnichristusBrazil,,,,,,
2069,Reporter,United International UniversityBangladesh,,,,,,
2070,Reporter,Universidad del Pacífico EcuadorEcuador,,,,,,
2071,Reporter,Universidade Federal de Jataí (UFJ)Brazil,,,,,,
2072,Reporter,Universitas Negeri SurabayaIndonesia,,,,,,
2073,Reporter,University of MostarBosnia and Herzegovina,,,,,,
2074,Reporter,University of NamibiaNamibia,,,,,,
2075,Reporter,UNNOBAArgentina,,,,,,
2076,Reporter,Urgench State UniversityUzbekistan,,,,,,
2077,Reporter,Uruk UniversityIraq,,,,,,
2078,Reporter,Uşak UniversityTurkey,,,,,,
2079,Reporter,Üsküdar UniversityTurkey,,,,,,
2080,Reporter,Universidad UTEEcuador,,,,,,
2081,Reporter,National University of Uzbekistan named after Mirzo UlugbekUzbekistanExplore,,,,,,
2082,Reporter,Uzhhorod National UniversityUkraine,,,,,,
2083,Reporter,Valahia University of TargovisteRomania,,,,,,
2084,Reporter,University of Vale do ItajaíBrazil,,,,,,
2085,Reporter,Varna University of ManagementBulgaria,,,,,,
2086,Reporter,Vila Velha UniversityBrazil,,,,,,
2087,Reporter,Vitebsk State Medical UniversityBelarus,,,,,,
2088,Reporter,V.I. Vernadsky Crimean Federal University (Vernadsky CFU)Ukraine,,,,,,
2089,Reporter,Volgograd State UniversityRussian Federation,,,,,,
2090,Reporter,Voronezh State Technical UniversityRussian Federation,,,,,,
2091,Reporter,Walailak UniversityThailand,,,,,,
